Name,Code,Open,Close,High,Low
ASYAINFO    ,511144,4.23,4.02,4.23,4.0
ASYL        ,539982,10.46,10.46,10.46,9.49
ATAM        ,543236,39.95,40.0,40.0,39.95
ATGL        ,542066,1265.0,1252.5,1319.3,1231.7
ATHARV ENT  ,530187,0.93,0.93,0.93,0.93
ATHCON      ,539099,9.4,6.4,9.4,6.4
ATHENAGLO   ,517429,30.2,33.1,33.1,30.0
ATISHAY     ,538713,31.0,31.4,32.0,29.6
ATLANTA     ,532759,8.0,7.71,8.0,7.64
ATUL AUTO   ,531795,178.5,175.15,179.2,174.0
ATUL LTD.   ,500027,8200.0,8142.5,8233.95,8119.85
ATV PROJECTS,500028,4.05,4.2,4.26,4.05
AUBANK      ,540611,940.0,915.35,957.65,913.0
AURIONPRO SO,532668,171.1,163.25,175.65,162.4
AURO LAB.   ,530233,97.4,96.4,98.0,93.2
AUROB.PHARMA,524804,977.9,956.45,979.95,951.0
AUSOM ENT   ,509009,63.25,59.5,63.45,58.55
AUSTIN ENGG.,522005,43.4,41.5,45.35,40.65
AUTO AXLES  ,505010,966.0,1002.95,1023.1,956.85
AUTO COR.GOA,505036,390.3,394.95,406.0,390.25
AUTOIND     ,532797,35.5,34.9,35.5,34.55
AUTOMOTIVE S,520119,33.35,33.95,34.2,32.65
AVADHSUGAR  ,540649,337.5,302.45,345.0,302.45
AVAILABLE FI,531310,19.25,19.3,19.3,19.2
AVANTEL LTD ,532406,432.0,421.65,436.0,413.1
AVANTI FEEDS,512573,484.75,472.75,501.0,469.65
AVI         ,539288,9.98,9.98,9.98,9.98
AVL         ,540205,275.25,275.25,275.25,275.25
AVONMORE    ,511589,18.4,18.1,18.4,18.0
AVT NATURAL ,519105,51.65,50.3,53.4,50.0
AWHCL       ,543254,295.15,290.6,298.95,289.45
AXEL POLYMER,513642,13.1,13.1,13.1,13.1
AXIS BANK   ,532215,705.0,700.3,718.5,698.3
AXISAEGPG   ,540552,14.24,13.82,14.24,13.1
AXISCADES   ,532395,60.1,58.1,61.4,57.95
AXISGOLD    ,533570,40.85,40.9,41.55,40.75
AXITA       ,542285,38.75,39.05,39.25,38.75
AXTEL INDUS.,523850,299.9,296.45,303.9,290.1
AYMSYNTEX   ,508933,48.5,51.9,51.9,47.5
B.N.RATHI SE,523019,25.0,22.65,25.0,22.35
B2B SOFT.   ,531268,23.45,23.05,23.45,22.35
BABA ARTS   ,532380,10.9,10.58,11.99,10.31
BACIL PHARMA,524516,7.01,7.01,7.01,7.01
BAFNA PHARMA,532989,135.15,135.15,135.15,135.15
BAG FIL MED ,532507,2.8,2.76,2.91,2.73
BAID LEASING,511724,29.4,29.05,29.4,27.05
BAJ HOLD INV,500490,3480.0,3456.75,3485.95,3409.35
BAJAJ AUTO  ,532977,3861.0,3829.6,3888.25,3813.6
BAJAJ ELECT.,500031,1200.0,1147.8,1200.0,1135.0
BAJAJ FINSE ,532978,11200.0,10988.9,11222.9,10873.6
BAJAJ STEEL ,507944,596.8,595.85,618.0,580.25
BAJAJCON    ,533229,282.2,273.5,283.5,271.35
BAJAJHCARE  ,539872,535.0,583.05,618.0,523.4
BAJAJHIND   ,500032,9.8,8.73,10.16,8.57
BAJFINANCE  ,500034,5604.45,5615.25,5749.3,5560.0
BAL PHARMA  ,524824,116.75,109.0,118.85,107.2
BALAJI AMINE,530999,2621.4,2500.35,2635.2,2467.5
BALAJI TELE.,532382,57.4,57.0,58.6,56.5
BALARPUR IND,500102,1.14,1.15,1.15,1.1
BALKRISH IND,502355,1789.35,1800.5,1835.55,1789.35
BALKRISHNA  ,539251,19.5,19.5,19.5,19.5
BALMER LA.IN,532485,459.0,455.4,468.0,448.05
BALMER LAWRI,523319,127.55,128.1,133.5,127.2
BALRAM.CHINI,500038,327.8,299.2,344.4,297.05
BALUFORGE   ,531112,226.6,225.75,226.6,218.2
BALURGHAT TE,520127,8.45,8.33,8.99,8.3
BAMBINO AGRO,519295,229.7,214.2,230.0,211.0
BAMPSL SECUR,531591,3.77,3.77,3.77,3.77
BANARAS BEAD,526849,49.5,49.3,50.0,49.15
BANAS FIN.  ,509053,5.22,5.32,5.32,5.12
BANCO PROD. ,500039,156.0,153.8,158.35,153.05
BANDHANBNK  ,541153,320.75,317.6,326.5,314.2
BANG        ,532946,28.0,27.85,29.5,27.3
BANK MAHA   ,532525,23.9,24.25,25.5,23.55
BANKBARODA  ,532134,67.0,70.4,72.9,67.0
BANKBEES    ,590106,327.0,324.22,331.31,323.3
BANNARI AMAN,500041,1999.0,1885.65,2145.0,1870.0
BANNARI AMMA,532674,61.0,64.0,64.45,60.15
BANSAL ROOF ,538546,78.0,87.0,87.0,78.0
BANSW.SYNTEX,503722,105.7,102.8,106.85,102.65
BARAK VALL  ,532916,19.0,18.9,19.2,18.75
BARBEQUE    ,543283,605.75,607.2,624.3,603.55
BARODA EXTR.,513502,0.77,0.77,0.79,0.77
BARTRONICSIN,532694,2.3,2.26,2.3,2.19
BASANT AGRO ,524687,7.05,6.81,7.18,6.75
BASF INDIA  ,500042,2300.85,2277.75,2392.75,2261.0
BATA INDIA  ,500043,1357.0,1358.8,1388.0,1338.65
BATLIBOI LTD,522004,18.0,17.3,18.0,17.25
BAYER CROP  ,506285,5349.8,5384.2,5425.0,5288.0
BCC FUBA    ,517246,14.13,14.13,14.41,14.13
BCG         ,532368,7.56,7.47,7.8,7.4
BCLENTERPR  ,539621,8.65,7.83,8.65,7.83
BCLIL       ,524332,129.0,122.4,129.35,122.05
BCP LTD     ,537766,3.26,3.21,3.26,3.11
BCPL        ,542057,50.0,49.85,50.95,47.5
BDH INDUS.  ,524828,101.0,95.9,101.0,95.6
BDL         ,541143,331.5,332.75,335.4,330.45
BEARDSELL   ,539447,10.0,10.55,10.82,10.0
BECTORFOOD  ,543253,355.4,355.1,360.85,353.9
BEDMUTHA IN ,533270,26.65,24.9,26.7,24.5
BEEKAY      ,539018,378.8,370.4,380.5,365.0
BELLACASA   ,539399,119.9,114.0,119.9,111.55
BEMCO HYDRAU,522650,287.0,287.2,287.2,273.6
BEML LTD    ,500048,1168.0,1162.5,1229.75,1153.0
BENARA      ,541178,8.52,8.55,9.41,8.51
BENARES HOT ,509438,1215.0,1239.95,1249.95,1193.4
BENGAL TEA &,532230,43.2,42.0,43.2,42.0
BENGLA& ASM ,533095,1361.0,1354.35,1389.9,1339.95
BERGE PAINT ,509480,712.05,706.45,719.05,703.9
BERYL DRUGS ,524606,5.79,6.05,6.06,5.79
BEST E.HOTEL,508664,19.3,19.4,20.25,19.3
BESTAGRO    ,539660,390.65,361.0,390.65,353.15
BETEX INDIA ,512477,46.5,46.5,47.4,46.5
BF INVEST   ,533303,308.3,298.2,310.95,296.0
BF UTILI    ,532430,287.55,280.55,294.35,278.0
BFLYGANDHI  ,517421,679.85,645.6,680.0,640.0
BGJL        ,540545,26.6,26.6,26.6,26.6
BGR ENERGY  ,532930,47.1,45.5,48.3,45.2
BH.IMMUN&BIO,524663,48.05,48.05,48.05,48.05
BHAGIL      ,530803,169.95,166.6,172.0,165.45
BHAGIRA.CHEM,531719,569.95,523.2,574.0,511.0
BHAGWATI AUT,504646,155.95,148.25,155.95,146.45
BHAGWATI OXY,509449,25.6,25.6,25.6,25.6
BHAGYA INL  ,512296,50.2,48.6,50.8,48.15
BHAGYAPROP  ,540621,27.5,26.6,27.5,26.6
BHANDARI HOS,512608,2.34,2.4,2.44,2.33
BHANSALI ENG,500052,164.9,164.45,174.9,159.65
BHARAT BHUSH,511501,21.9,19.2,21.9,19.1
BHARAT BIJLE,503960,1153.05,1133.7,1161.15,1129.2
BHARAT ELECT,500049,130.5,132.8,137.2,130.5
BHARAT FORGE,500493,618.0,631.6,653.75,618.0
BHARAT GEARS,505688,78.2,77.4,79.45,77.4
BHARAT PET. ,500547,419.0,421.6,429.25,418.6
BHARAT RA(PS,590021,12112.0,11566.65,12186.35,11200.0
BHARAT SEATS,523229,70.5,68.1,70.5,68.0
BHARATAGRI  ,531862,162.0,162.8,163.15,160.0
BHARATWIRE  ,539799,44.3,43.6,45.8,42.3
BHARTI ARTL ,532454,565.0,552.1,567.8,546.75
BHARTIYA INT,526666,190.0,191.6,200.0,188.2
BHASKAR AGRO,524534,38.5,38.5,38.5,36.6
BHATIA      ,540956,69.0,69.0,69.0,69.0
BHEL        ,500103,55.0,52.45,56.85,51.65
BHILWARA SP.,514272,13.23,13.89,13.89,13.23
BHILWRA TEC ,533108,6.45,6.23,6.5,5.81
BIGBLOC     ,540061,77.7,79.5,84.95,77.7
BIHAR SPONGE,500058,4.56,4.56,4.56,4.56
BILCARE LTD.,526853,52.05,52.25,53.9,52.0
BILNCD      ,936908,32.16,32.33,32.35,32.16
BIMETAL BEAR,505681,296.0,292.0,302.0,288.05
BINDALAGRO  ,539290,18.0,17.2,18.3,17.1
BINNY LTD.  ,514215,107.2,107.1,108.85,104.95
BINNY MILLS ,535620,63.5,61.9,63.5,61.9
BIOCON LTD. ,532523,381.5,373.5,382.3,372.6
BIOFIL CHEM ,524396,72.6,71.05,76.0,70.0
BIOGEN      ,531752,0.24,0.26,0.26,0.24
BIRET       ,543261,249.98,249.53,251.15,245.95
BIRLA CORPN.,500335,940.0,917.25,963.05,907.65
BIRLA PRETEC,522105,12.25,11.25,12.25,11.21
BIRLACABLE  ,500060,61.0,60.65,63.0,60.45
BIRLATYRES  ,542932,24.5,24.2,24.6,24.0
BKMINDST    ,539043,0.86,0.9,0.9,0.86
BKV INDUSTRS,519500,5.9,5.9,5.9,5.9
BL KASHYAP  ,532719,15.4,15.4,15.65,15.1
BL.CHIP TEX ,506981,99.45,96.2,114.9,93.6
BLA ROS IND ,514183,180.0,176.55,180.0,175.6
BLB LTD.    ,532290,6.0,5.87,6.1,5.85
BLFL        ,539274,3.23,3.57,3.57,3.23
BLISSGVS PH ,506197,103.6,102.8,107.9,102.15
BLOOM DEKOR ,526225,8.3,8.3,8.78,8.3
BLS         ,540073,90.75,87.85,90.75,87.5
BLUE DART EX,526612,5400.0,5214.9,5413.8,5193.85
BLUE STAR   ,500067,846.0,834.0,860.0,819.95
BLUECLOUDS  ,539607,9.99,9.99,9.99,9.99
BMW         ,542669,30.25,29.65,30.75,28.2
BNALTD      ,508136,156.0,175.25,184.0,156.0
BNK CAPITAL ,500069,188.05,188.35,188.35,188.05
BNK OF INDIA,532149,65.6,68.55,71.6,65.6
BNL         ,539546,3.99,4.2,4.2,3.99
BNR UDYOG   ,530809,9.8,10.24,10.24,9.8
BODAL CHEM  ,524370,102.5,102.55,105.5,99.8
BODHTREE    ,539122,27.5,26.4,27.5,25.65
BOM DYEING  ,500020,68.5,67.1,69.0,66.8
BOM.BURMAH  ,501425,1193.0,1170.35,1215.95,1165.0
BOM.CYCLE   ,501430,498.95,479.65,507.9,473.0
BOMBAY RAYON,532678,7.19,7.26,7.39,7.16
BOMOXY-B1   ,509470,18869.15,18869.15,18869.15,18869.15
BOROLTD     ,543212,200.15,207.85,216.7,200.0
BORORENEW   ,502219,236.55,252.85,253.9,230.2
BOSCH LTD   ,500530,13550.25,13331.15,13675.75,13283.35
BPL LTD.    ,500074,32.55,30.9,33.9,30.9
BPLPHARMA   ,541096,399.8,393.4,400.6,382.5
BPTEX       ,514440,12.65,12.65,12.65,12.65
BRADY MORRIS,505690,76.8,80.55,80.6,73.15
BRAHM INFRA ,535693,15.1,16.35,16.8,15.1
BRAND REAL  ,531203,44.1,46.0,46.0,44.1
BRAWN BIO   ,530207,31.2,29.65,31.2,29.65
BRIDGE SECUR,530249,4.15,4.15,4.15,4.15
BRIGADE     ,532929,250.0,250.85,256.1,249.05
BRIGHT BROS.,526731,93.0,85.7,93.0,83.3
BRIJLAXMI LE,532113,2.5,2.5,2.5,2.5
BRITANIA IND,500825,3459.9,3434.45,3460.0,3420.2
BRNL        ,540700,28.0,28.05,29.0,27.95
BRONZE INFRA,534731,0.34,0.33,0.34,0.33
BROOKS LABS ,533543,87.5,83.1,90.0,83.05
BSE  INFRA  ,532123,0.94,0.94,0.94,0.94
BSL LTD.    ,514045,39.15,37.75,39.15,37.65
BSLGOLDETF  ,533408,4306.0,4274.16,4306.0,4270.01
BSLSENETFG  ,540008,530.0,537.06,554.53,510.0
BSOFT       ,532400,243.0,241.95,248.85,241.0
BURGERKING  ,543248,130.0,128.95,130.3,127.05
BURNPUR     ,532931,2.76,2.74,2.76,2.69
BYKE HOSP   ,531373,18.55,19.15,19.8,18.0
C & C CONSTR,532813,4.42,4.64,4.64,4.42
CADILA HEALT,532321,587.0,569.3,588.2,566.15
CALCOM VISIO,517236,22.7,22.75,22.75,22.7
CALIFORN.SOF,532386,8.94,8.5,8.94,8.26
CAMBRIDGE   ,532801,30.05,29.65,31.75,29.65
CAMEX LTD   ,524440,24.5,24.2,24.75,24.1
CAMLINFINE  ,532834,169.85,166.05,177.0,163.1
CAMS        ,543232,2325.0,2250.55,2351.1,2219.95
CANARA BANK ,532483,140.4,141.35,148.25,139.6
CANFIN HOMES,511196,555.6,526.15,560.0,522.7
CANOPYFIN   ,539304,19.25,19.95,19.95,19.25
CANTABIL    ,533267,371.0,371.4,372.15,369.85
CAPACITE    ,540710,189.3,184.45,190.35,183.85
CAPFIN      ,539198,4.23,4.23,4.23,4.23
CAPITAL TRUS,511505,85.3,82.6,86.0,81.05
CAPLIN POINT,524742,510.0,510.75,525.45,507.5
CAPPIPES    ,538817,37.45,37.45,37.45,37.45
CAPRICORN   ,512169,8.2,8.2,8.2,8.2
CAPRIHANS   ,509486,95.95,95.05,98.0,93.3
CAPROLA.CHEM,507486,32.15,32.15,32.15,32.15
CAPTAIN POLY,536974,39.1,38.95,40.0,38.8
CARBORUNDUM ,513375,575.15,590.85,616.2,566.0
CAREERP     ,533260,125.2,124.95,130.0,123.0
CARERATING  ,534804,509.0,523.7,537.0,506.0
CARNATION IN,530609,4.29,4.29,4.29,4.0
CASTEXTECH  ,532282,0.56,0.56,0.56,0.56
CASTROL     ,500870,125.9,125.25,126.95,124.55
CATVISION   ,531158,6.67,7.34,7.34,6.67
CCHHL       ,526550,4.1,4.57,4.8,4.1
CCL INTER   ,531900,16.6,18.2,18.3,16.6
CCL PRODUCTS,519600,298.9,303.1,314.95,295.05
CEAT LIMITED,500878,1388.35,1378.95,1429.25,1373.0
CEBBCO      ,533272,16.9,16.55,17.15,16.55
CEEJAY FINAN,530789,82.95,77.15,82.95,77.0
CEENIK EXPO.,531119,5.82,5.82,5.82,5.82
CEINSYSTECH ,538734,139.0,137.0,139.0,127.7
CELEBRITYFAS,532695,5.6,5.56,5.8,5.49
CELLA       ,532701,5.98,5.95,5.98,5.8
CENLUB INDUS,522251,64.8,59.3,64.8,57.5
CENTRAL BK  ,532885,16.3,16.8,17.4,16.3
CENTRUM CAP ,501150,30.1,29.75,31.95,29.05
CENTUM ELEC ,517544,408.2,389.2,408.2,385.0
CENTURY ENKA,500280,266.5,259.25,270.45,257.85
CENTURY EXT ,500083,6.45,5.55,6.79,5.3
CENTURY TEXT,500040,493.35,474.75,507.0,471.65
CENTURYPLY  ,532548,362.0,366.1,375.6,361.55
CERA SANITAR,532443,3940.4,3842.05,3940.4,3814.0
CEREBRA INTE,532413,50.3,49.1,50.3,48.6
CESC LTD.   ,500084,629.7,622.6,646.4,620.1
CG-VAK SOFTW,531489,89.65,89.3,94.0,89.1
CGCL        ,531595,437.0,430.4,443.85,430.0
CGPOWER     ,500093,75.9,76.65,76.75,75.5
CHALET      ,542399,141.3,141.65,143.6,140.65
CHAMANLAL SE,530307,105.9,99.4,110.0,98.0
CHAMBAL BREW,512301,1.15,1.15,1.15,1.15
CHAMBAL FERT,500085,219.2,213.3,222.9,212.35
CHANDNI TE  ,522292,58.75,57.3,58.75,56.2
CHANDNIMACH ,542627,7.83,8.79,8.79,7.83
CHANDRA PRAB,530309,31.0,31.5,34.0,31.0
CHANDRIMA   ,540829,3.75,3.43,3.79,3.43
CHARTERLOGIS,531977,3.03,3.31,3.48,3.03
CHCL        ,542678,14.35,14.35,14.35,14.35
CHDCHEM     ,539800,11.44,11.9,11.9,11.44
CHEMBOND CHM,530871,214.0,207.85,216.15,206.8
CHEMCON     ,543233,425.95,431.55,444.5,425.95
CHEMCRUX    ,540395,251.0,235.0,251.0,235.0
CHEMFABALKA ,541269,155.25,149.25,159.3,145.15
CHEMO PHARMA,506365,29.4,29.2,30.85,27.95
CHEMTECH IND,537326,10.29,10.18,10.29,9.5
CHENFERRO   ,539011,6.0,6.0,6.0,6.0
CHENNAI PET.,500110,108.25,109.05,114.4,106.4
CHEVIOT CO. ,526817,731.0,736.9,742.0,722.8
CHITRA.SPIN.,521244,10.6,10.39,10.6,10.39
CHOICE INT. ,531358,115.0,113.6,117.6,113.4
CHOKSI IMAG ,530427,24.75,22.95,24.75,22.45
CHOKSI LABOR,526546,10.45,9.98,10.45,9.98
CHOLAFIN    ,511243,565.8,549.25,573.1,544.2
CHOLAHLDNG  ,504973,577.75,568.85,577.75,567.7
CHORDIA FOOD,519475,119.95,113.0,119.95,111.5
CHOWGULE ST ,501833,4.11,4.51,4.51,4.09
CIANAGRO    ,519477,35.7,34.55,36.1,34.5
CIFL        ,530879,106.9,102.05,106.9,101.1
CIGNITI TECH,534758,402.9,391.6,404.05,390.0
CIL         ,538786,3.94,3.94,3.94,3.94
CIL NOVA    ,533407,12.59,13.06,13.89,12.57
CIL SECURITS,530829,12.39,12.14,12.48,11.56
CINELINE    ,532807,32.45,32.25,33.0,31.85
CINEVISTA   ,532324,10.3,10.31,10.85,10.3
CIPLA LTD.  ,500087,914.0,878.55,914.0,876.1
CITADEL     ,502445,9.3,8.48,9.3,8.48
CITY UNION  ,532210,169.0,166.8,172.0,165.45
CITYMAN     ,521210,5.9,5.9,5.9,5.9
CJ GELATIN  ,507515,19.95,19.25,19.95,18.15
CLARI CHEM  ,506390,441.1,430.4,442.5,428.5
CLASSIC     ,538433,0.36,0.37,0.37,0.36
CLEDUCATE   ,540403,87.6,85.85,88.0,85.65
CLIO INFOTEC,530839,1.21,1.21,1.21,1.21
CMI LTD.    ,517330,43.85,42.05,43.85,41.2
CMM HOSPITAL,523489,12.04,12.04,12.04,12.04
CNI RES LTD ,512018,1.6,1.6,1.6,1.5
COAL INDIA  ,533278,133.0,132.8,135.8,132.3
COAST CORP  ,501831,182.95,175.5,182.95,175.0
COCHIN MIN. ,513353,127.5,124.3,132.45,123.5
COCHINSHIP  ,540678,370.2,368.6,376.5,366.95
COCKERILL   ,500147,850.0,846.0,855.0,843.0
COFFEEDAY   ,539436,35.2,35.2,35.2,35.2
COFORGE     ,532541,2944.0,2848.85,2944.45,2833.45
COLGATE PALM,500830,1493.0,1489.9,1512.6,1485.1
COLINZ LABOR,531210,13.3,13.6,13.6,13.3
COLORCHIPS  ,540023,28.5,28.55,28.55,28.5
COM FINCAP  ,535267,7.4,7.4,8.13,7.4
COMFORT COM ,534691,9.4,8.93,9.4,8.93
COMFORT INTE,531216,9.7,10.33,10.49,9.64
COMPETENT AU,531041,137.0,140.1,141.95,137.0
COMPUAGE INF,532456,17.85,17.4,17.95,17.35
COMPUCOM SOF,532339,8.6,8.57,8.75,8.3
COMSYN      ,539986,100.0,99.7,106.8,98.55
CONART ENG. ,522231,27.2,25.5,27.2,25.5
CONCORD     ,538965,28.6,28.6,28.6,28.6
CONFI PETRO ,526829,65.5,60.15,66.5,59.9
CONSTRONIC  ,523844,5.5,5.5,5.5,5.5
CONT.PETRO  ,523232,48.65,47.05,48.65,45.9
CONTAIN.CORP,531344,575.0,569.45,588.85,566.95
CONTI.CONTRL,531460,3.7,3.67,3.88,3.52
CONTROL PRNT,522295,337.8,316.8,337.8,313.05
CORAL (I)FIN,531556,26.4,26.25,28.1,25.95
CORAL LAB.  ,524506,395.9,425.2,442.0,390.1
CORAL NEWSPR,530755,3.53,3.53,3.53,3.53
CORDS CABLE ,532941,41.8,40.9,41.85,40.6
CORO ENGG   ,533167,25.25,25.75,26.5,25.25
COROM INTER ,506395,735.0,724.7,735.35,720.75
CORPOR COUR ,526737,4.69,4.31,4.71,4.27
COSCO INDIA ,530545,104.0,102.7,106.0,102.0
COSMO FERR. ,523100,26.0,26.9,26.95,25.9
COSMO FILMS ,508814,685.0,690.3,705.95,682.0
COSYN       ,538922,19.45,20.95,21.45,19.45
COUNTRY COND,531624,2.0,2.11,2.17,2.0
COX KINGS   ,533144,1.12,1.11,1.12,1.08
CPML        ,542727,15.55,16.75,17.15,15.55
CPSE ETF    ,538057,23.21,23.18,23.51,23.05
CRAFTSMAN   ,543276,1265.0,1328.65,1338.0,1265.0
CRANES SOFTW,512093,1.34,1.34,1.34,1.34
CRANEX LTD. ,522001,9.1,9.1,9.1,9.1
CRAVATEX    ,509472,285.0,250.2,285.0,250.0
CREATIVE EYE,532392,3.19,3.05,3.19,3.05
CREDITACC   ,541770,616.0,605.5,624.7,602.15
CRESSANDA SO,512379,0.32,0.32,0.32,0.31
CREST       ,511413,78.15,78.15,78.15,78.15
CRESTCHEM LT,526269,42.0,41.2,42.0,41.2
CRISIL LTD  ,500092,1916.9,1901.05,1920.0,1891.55
CROMPTON    ,539876,383.8,370.9,383.8,368.85
CROWNTOURS  ,538521,18.75,18.6,18.75,17.8
CSBBANK     ,542867,261.95,249.2,268.5,246.0
CSLFINANCE  ,530067,251.15,232.05,251.15,230.8
CTL         ,538476,5.1,5.32,5.75,5.1
CUBEX TUBING,526027,29.0,28.5,29.15,28.35
CUBICAL FIN.,511710,1.6,1.43,1.66,1.41
CUMMINS (I) ,500480,845.35,842.35,853.15,835.0
CUPID LTD   ,530843,238.0,229.4,244.0,225.9
CYBELE IND  ,531472,7.05,7.79,7.79,7.05
CYBER MEDIA ,532640,11.05,11.05,11.05,10.55
CYBERMATE   ,532271,1.85,1.89,1.95,1.78
CYBERTECH   ,532173,128.0,127.05,135.0,125.6
CYIENT      ,532175,749.6,784.85,795.0,749.05
D B CORP    ,533151,85.25,82.85,85.25,82.4
D B REALTY  ,533160,22.25,21.75,22.25,21.0
DAAWAT      ,532783,81.5,76.6,83.5,75.7
DABUR (I)   ,500096,546.9,537.25,546.9,535.4
DAI-ICHI KAR,526821,425.0,392.85,425.0,390.0
DAIKAFFIL CH,530825,32.0,32.65,33.4,31.0
DALAL ST INV,501148,236.0,236.0,236.0,236.0
DALBHARAT   ,542216,1575.0,1551.75,1585.0,1531.35
DALMIASUG   ,500097,305.0,270.15,310.4,262.4
DAMOINDUS   ,521220,27.0,26.0,28.05,25.5
DANLAW TECH.,532329,328.8,314.95,328.8,302.0
DANUBE      ,540361,20.75,21.25,21.7,20.0
DARJEELING  ,539770,3.99,3.72,3.99,3.66
DARSHANORNA ,539884,11.88,11.0,11.88,11.0
DATAM GLOB  ,532528,123.95,119.75,124.4,119.35
DAULAT SEC. ,530171,5.52,5.52,5.52,5.52
DB INT.ST.BR,530393,8.42,8.12,8.42,8.08
DBL         ,540047,545.0,537.45,546.05,527.3
DCAL        ,540701,162.15,156.15,164.0,154.0
DCBBANK     ,532772,90.0,90.6,92.8,89.0
DCM FINANCIA,511611,1.9,1.86,1.95,1.82
DCM LTD.    ,502820,25.05,24.8,26.1,24.5
DCM SHR.IND ,523369,297.0,275.6,305.25,271.6
DCMNVL      ,542729,82.25,81.55,82.6,81.0
DCMSHRIRAM  ,523367,770.0,729.2,776.25,720.15
DCW LTD.    ,500117,39.1,37.4,39.7,37.15
DE NORA     ,590031,272.0,257.6,276.0,254.85
DECAN CEMENT,502137,433.75,418.65,434.05,418.0
DECCAN      ,542248,34.25,33.5,34.85,33.1
DECCANGOLD  ,512068,23.4,23.0,24.0,22.05
DECIPHER    ,524752,32.35,31.5,32.85,31.05
DEEP        ,541778,69.85,67.4,69.85,65.5
DEEPAK FERT.,500645,265.5,259.25,270.5,258.05
DEEPAK NITR.,506401,1932.0,1863.05,1944.4,1841.0
DEEPAK SPINN,514030,95.55,102.65,104.65,95.55
DEEPENR     ,532760,35.5,34.5,35.5,34.35
DEEPIND     ,543288,48.05,48.05,48.05,48.05
DEL         ,542679,13.05,13.05,14.33,13.05
DELTA CORP  ,532848,154.05,151.4,155.0,149.65
DELTAMAGNT  ,504286,29.85,28.9,29.85,28.7
DELTON CABLE,504240,42.0,41.7,43.0,40.0
DEN NETWORK ,533137,44.3,43.5,44.35,43.25
DENIS CHEM  ,537536,53.85,50.3,53.85,50.15
DEVHARI     ,539197,0.77,0.71,0.77,0.71
DEVINE IMPE ,531585,2.5,2.5,2.5,2.5
DEWAN H.FIN.,511072,15.4,14.9,15.4,14.85
DFM FOODS   ,519588,350.0,350.65,362.1,343.3
DGCONTENT   ,542685,7.9,7.72,7.9,7.58
DHABRIYA    ,538715,48.1,47.7,50.8,46.45
DHAMPUR SUGA,500119,278.0,247.9,289.0,245.0
DHAMPURE SGR,531923,32.85,29.6,33.75,25.2
DHAN AGRI   ,507717,815.0,791.45,835.0,776.8
DHAN JEEVAN ,531043,6.5,6.5,6.5,6.5
DHAN ROTO SP,521216,25.65,26.1,26.9,25.45
DHANADACOL  ,531198,5.57,5.5,5.57,5.5
DHANALAK.BNK,532180,14.0,13.8,14.12,13.75
DHANI       ,532960,174.6,167.4,177.1,165.8
DHANIPP     ,890145,84.95,79.5,85.3,79.5
DHANLXMI FAB,521151,19.0,18.3,19.0,17.25
DHANVARSHA  ,540268,667.5,660.8,675.0,658.0
DHARAMSI CHM,506405,329.75,317.35,329.75,315.7
DHARANI SUG ,507442,7.57,7.53,7.57,7.5
DHENUBUILD  ,501945,2.25,2.25,2.25,2.25
DHINDIA     ,517514,15.5,15.45,15.5,14.8
DHOOT I.FIN.,526971,39.8,38.45,39.8,37.85
DHP INDIA LT,531306,370.0,376.75,385.9,365.2
DHRUV       ,541302,24.0,24.0,24.0,24.0
DHUN TEAIND ,538902,300.0,287.85,300.0,285.15
DHUNINV     ,533336,305.75,306.7,317.3,304.45
DIAMINES&CHM,500120,337.0,328.85,347.4,323.55
DIAMONDYD   ,540724,549.95,554.05,562.0,534.5
DIAMONPOWER ,522163,0.66,0.69,0.7,0.66
DIANA TEA CO,530959,16.55,17.8,18.65,16.55
DIC INDIA   ,500089,392.7,388.1,395.95,388.0
DIGISPICE   ,517214,32.8,31.8,33.5,31.1
DILIGENT    ,531153,8.9,8.9,8.9,8.9
DISA INDIA  ,500068,4649.0,4630.0,4650.0,4600.0
DISH TV     ,532839,10.1,11.94,12.0,9.9
DIVI'S LAB. ,532488,4100.35,3987.4,4101.3,3961.4
DIVYA.GRANIT,526315,53.8,48.95,53.8,47.05
DIXON       ,540699,4259.8,4135.05,4322.2,4107.0
DJML        ,543193,50.0,50.0,50.0,50.0
DLCL        ,541299,24.0,25.7,25.7,24.0
DLF LIMITED ,532868,248.0,245.8,254.25,244.9
DLINK IND   ,533146,100.0,99.25,102.4,99.1
DMART       ,540376,2914.0,2858.95,2934.8,2850.0
DNAMEDIA    ,540789,1.12,1.12,1.12,1.09
DOLAT INV.  ,505526,65.55,63.4,65.55,63.0
DOLLAR      ,541403,243.15,242.85,246.45,240.8
DOLPHIN MEDI,526504,2.79,2.79,2.79,2.79
DONEAR IND. ,512519,29.25,28.7,29.8,28.25
DR.AGAR.EYE ,526783,358.3,348.5,363.95,334.0
DR.REDDY'S  ,500124,5200.0,5067.3,5235.9,5055.75
DRCSYSTEMS  ,543268,236.05,235.7,250.0,235.7
DREDGING COR,523618,374.75,371.6,385.0,370.4
DRHABEEB    ,539267,40.75,40.75,40.75,40.75
DSJ COMM.LTD,526677,1.03,1.05,1.06,1.0
DUCON       ,534674,7.31,7.13,7.5,6.95
DUKE OFFSHOR,531471,9.0,9.07,9.48,8.4
DUNCANENG   ,504908,130.0,120.25,130.0,112.1
DUROPLY     ,516003,45.0,45.35,48.3,44.55
