Name,Code,Open,Close,High,Low
ASYAINFO    ,511144,4.3,4.03,4.4,4.0
ASYL        ,539982,10.45,9.5,10.45,9.5
ATAM        ,543236,40.0,40.0,40.0,40.0
ATGL        ,542066,1136.2,1150.15,1158.5,1129.65
ATHARV ENT  ,530187,1.0,1.0,1.0,1.0
ATISHAY     ,538713,29.5,29.9,30.95,29.0
ATLANTA     ,532759,7.41,7.48,7.7,7.32
ATUL AUTO   ,531795,170.65,183.2,194.25,169.85
ATUL LTD.   ,500027,8457.0,8087.85,8505.1,8020.0
ATV PROJECTS,500028,4.51,4.47,4.51,4.26
AUBANK      ,540611,1075.0,1003.45,1081.45,994.1
AURIONPRO SO,532668,168.05,171.15,177.25,167.75
AURO LAB.   ,530233,98.0,94.35,98.5,93.0
AUROB.PHARMA,524804,970.0,980.65,988.9,964.1
AUROMA COKE ,531336,4.0,4.0,4.0,4.0
AUSOM ENT   ,509009,64.25,62.9,64.25,61.5
AUSTIN ENGG.,522005,42.7,42.5,42.7,41.1
AUTO AXLES  ,505010,980.0,989.25,1002.95,980.0
AUTO COR.GOA,505036,396.0,396.4,402.0,391.6
AUTOIND     ,532797,36.0,35.25,36.0,34.55
AUTOMOTIVE S,520119,31.75,31.75,32.8,31.75
AVADHSUGAR  ,540649,258.6,282.65,298.4,256.25
AVAILABLE FI,531310,17.54,17.54,17.54,17.54
AVANTEL LTD ,532406,433.85,432.9,444.5,431.0
AVANTI FEEDS,512573,495.05,487.15,500.0,482.0
AVL         ,540205,264.65,264.65,264.65,264.65
AVONMORE    ,511589,18.55,18.45,18.55,18.3
AVT NATURAL ,519105,48.0,47.4,49.15,47.15
AWHCL       ,543254,297.0,296.15,302.2,293.65
AXEL POLYMER,513642,12.99,12.99,12.99,12.99
AXIS BANK   ,532215,706.0,714.5,729.85,705.0
AXISAEGPG   ,540552,14.25,14.25,14.25,13.5
AXISCADES   ,532395,60.05,60.35,63.75,59.1
AXISCCGPG   ,542247,10.41,10.41,10.41,10.41
AXISGOLD    ,533570,40.77,40.61,40.78,40.32
AXITA       ,542285,41.15,41.3,41.3,41.15
AXTEL INDUS.,523850,298.9,294.25,303.9,285.1
AYMSYNTEX   ,508933,47.85,47.4,47.85,45.5
B.N.RATHI SE,523019,22.5,22.3,23.35,21.15
B2B SOFT.   ,531268,20.3,21.3,21.3,20.1
BABA ARTS   ,532380,11.16,11.0,11.16,10.5
BACIL PHARMA,524516,6.37,6.37,6.37,6.37
BAFNA PHARMA,532989,129.65,130.25,137.9,127.1
BAG FIL MED ,532507,2.65,2.65,2.74,2.64
BAID LEASING,511724,26.4,27.15,29.05,26.4
BAJ HOLD INV,500490,3575.0,3421.0,3711.4,3404.85
BAJAJ AUTO  ,532977,3800.0,3831.25,3964.25,3800.0
BAJAJ ELECT.,500031,1168.9,1148.35,1171.9,1132.2
BAJAJ FINSE ,532978,11000.0,11039.5,11224.8,10869.7
BAJAJ STEEL ,507944,517.8,516.9,529.95,505.6
BAJAJCON    ,533229,280.2,280.7,285.25,278.95
BAJAJHCARE  ,539872,480.4,511.55,537.0,475.0
BAJAJHIND   ,500032,6.82,7.27,7.65,6.82
BAJFINANCE  ,500034,5348.0,5453.8,5524.0,5330.0
BAL PHARMA  ,524824,116.6,106.45,118.7,104.15
BALAJI AMINE,530999,2525.0,2591.4,2664.0,2462.7
BALAJI TELE.,532382,56.25,56.9,59.0,56.05
BALARPUR IND,500102,1.13,1.1,1.13,1.07
BALKRISH IND,502355,1758.0,1768.85,1806.0,1744.2
BALKRISHNA  ,539251,20.6,19.9,20.6,19.9
BALMER LA.IN,532485,451.0,457.8,465.0,451.0
BALMER LAWRI,523319,124.8,127.95,131.8,124.2
BALRAM.CHINI,500038,269.2,278.35,285.55,269.0
BALUFORGE   ,531112,220.0,220.0,220.0,218.2
BALURGHAT TE,520127,8.4,8.54,9.39,8.25
BAMBINO AGRO,519295,184.15,200.35,204.8,184.0
BAMPSL SECUR,531591,4.37,4.16,4.37,4.16
BANAS FIN.  ,509053,5.23,5.14,5.33,5.13
BANCO PROD. ,500039,155.0,155.65,167.6,154.5
BANDHANBNK  ,541153,329.8,329.35,339.75,324.85
BANG        ,532946,28.75,27.15,29.5,26.55
BANK MAHA   ,532525,24.4,24.1,24.85,24.0
BANKBARODA  ,532134,66.0,66.75,68.4,64.65
BANKBEES    ,590106,337.33,328.4,337.33,327.27
BANNARI AMAN,500041,1660.55,1752.5,1875.0,1660.55
BANNARI AMMA,532674,61.6,61.1,62.3,61.0
BANSAL ROOF ,538546,68.05,74.95,76.0,68.05
BANSW.SYNTEX,503722,99.2,103.5,104.9,97.75
BARAK VALL  ,532916,17.45,18.0,18.25,16.65
BARBEQUE    ,543283,628.8,624.05,638.95,620.3
BARODA EXTR.,513502,0.79,0.79,0.79,0.79
BARTRONICSIN,532694,2.28,2.28,2.29,2.18
BASANT AGRO ,524687,6.91,6.73,6.91,6.6
BASF INDIA  ,500042,2061.9,2230.0,2269.45,2061.9
BATA INDIA  ,500043,1340.0,1367.3,1382.3,1337.6
BATLIBOI LTD,522004,17.55,17.35,18.3,17.15
BAYER CROP  ,506285,5248.05,5331.0,5387.0,5180.0
BCC FUBA    ,517246,14.7,14.7,14.7,14.7
BCG         ,532368,7.66,7.63,7.85,7.55
BCLENTERPR  ,539621,8.8,8.67,8.8,8.67
BCLIL       ,524332,115.25,121.25,125.35,115.25
BCP LTD     ,537766,3.3,3.15,3.3,3.15
BCPL        ,542057,51.9,50.3,51.9,48.6
BDH INDUS.  ,524828,99.0,94.55,99.5,94.5
BDL         ,541143,340.0,336.9,340.0,336.0
BEARDSELL   ,539447,10.67,9.99,10.87,9.99
BECTORFOOD  ,543253,356.0,355.8,361.9,354.4
BEDMUTHA IN ,533270,25.15,25.95,26.0,25.15
BEEKAY      ,539018,375.0,370.6,398.7,365.0
BELLACASA   ,539399,116.0,116.15,117.8,111.05
BEMCO HYDRAU,522650,260.55,260.55,260.55,251.7
BEML LTD    ,500048,1157.0,1166.35,1207.3,1149.8
BENARES HOT ,509438,1269.85,1215.05,1270.0,1215.05
BENGAL TEA &,532230,39.0,39.7,41.0,39.0
BENGLA& ASM ,533095,1332.0,1334.8,1396.95,1332.0
BERGE PAINT ,509480,714.0,703.55,716.6,701.05
BERYL DRUGS ,524606,5.52,5.52,5.52,5.52
BERYL SECUR.,531582,6.8,6.8,6.8,6.8
BESTAGRO    ,539660,430.5,411.1,430.5,408.65
BETEX INDIA ,512477,45.6,45.65,45.65,44.5
BF INVEST   ,533303,306.1,298.8,319.0,297.0
BF UTILI    ,532430,280.6,283.45,296.7,275.6
BFFL        ,539120,14.1,14.1,14.1,14.1
BFLYGANDHI  ,517421,662.0,658.7,683.05,652.15
BGJL        ,540545,27.65,27.65,27.65,27.65
BGR ENERGY  ,532930,45.3,45.5,47.95,44.1
BH.IMMUN&BIO,524663,46.25,46.25,46.25,46.25
BHAGIL      ,530803,164.7,162.85,166.0,161.05
BHAGIRA.CHEM,531719,493.9,497.75,500.0,484.05
BHAGWATI AUT,504646,161.6,159.95,161.6,157.15
BHAGWATI OXY,509449,24.63,24.63,24.63,24.63
BHAGYA INL  ,512296,46.95,49.0,50.0,46.95
BHAGYAPROP  ,540621,26.85,26.15,32.3,26.0
BHANDARI HOS,512608,2.5,2.43,2.5,2.39
BHANSALI ENG,500052,163.6,158.75,165.5,158.2
BHARAT BHUSH,511501,19.55,19.5,21.8,17.2
BHARAT BIJLE,503960,1167.0,1161.9,1208.95,1155.45
BHARAT ELECT,500049,129.4,131.8,136.4,128.05
BHARAT FORGE,500493,603.0,610.85,620.95,595.5
BHARAT GEARS,505688,78.95,79.0,80.3,78.5
BHARAT PET. ,500547,415.5,422.1,437.4,415.05
BHARAT RA(PS,590021,11600.0,12204.0,12499.0,11500.0
BHARAT SEATS,523229,68.3,69.75,72.0,68.3
BHARATAGRI  ,531862,156.5,163.65,163.85,156.5
BHARATWIRE  ,539799,43.1,46.25,46.9,43.1
BHARTI ARTL ,532454,535.5,537.3,546.9,533.35
BHARTIYA INT,526666,193.65,193.05,198.0,192.0
BHASKAR AGRO,524534,36.75,36.75,36.75,36.75
BHATIA      ,540956,66.0,66.0,66.0,66.0
BHEL        ,500103,46.95,48.3,49.4,46.35
BHILWARA SP.,514272,13.8,13.23,13.8,13.11
BHILWRA TEC ,533108,6.47,6.07,6.85,5.91
BIGBLOC     ,540061,82.6,82.6,82.6,82.6
BIHAR SPONGE,500058,4.4,4.4,4.4,4.4
BILCARE LTD.,526853,52.15,52.6,54.0,52.0
BILLWIN     ,543209,23.6,23.6,23.6,23.6
BILNCD      ,936908,32.0,32.33,32.95,32.0
BIMETAL BEAR,505681,289.05,281.75,294.95,280.0
BINDALAGRO  ,539290,16.9,16.8,17.0,16.5
BINNY LTD.  ,514215,112.5,109.85,113.9,106.5
BINNY MILLS ,535620,63.1,63.1,63.1,63.1
BIOCON LTD. ,532523,392.0,379.65,392.0,378.0
BIOFIL CHEM ,524396,73.8,73.8,76.85,73.8
BIOGEN      ,531752,0.27,0.26,0.27,0.25
BIRET       ,543261,244.65,245.19,249.0,244.65
BIRLA CORPN.,500335,923.6,917.2,930.35,915.0
BIRLA PRETEC,522105,11.58,11.58,11.58,11.58
BIRLACABLE  ,500060,59.05,58.4,59.5,57.95
BIRLATYRES  ,542932,24.5,24.3,25.5,23.65
BKMINDST    ,539043,0.9,0.93,0.94,0.9
BKV INDUSTRS,519500,5.52,5.52,5.52,5.52
BL KASHYAP  ,532719,15.75,15.75,16.2,15.55
BL.CHIP TEX ,506981,100.3,94.4,100.3,93.0
BLA ROS IND ,514183,180.0,179.0,183.9,176.25
BLB LTD.    ,532290,6.27,6.22,6.27,5.96
BLFL        ,539274,3.23,3.4,3.4,3.23
BLISSGVS PH ,506197,101.0,101.5,104.9,100.2
BLOOM DEKOR ,526225,8.81,8.81,8.81,8.81
BLS         ,540073,90.3,90.5,92.05,81.0
BLUE DART EX,526612,5185.0,5240.7,5421.95,5151.0
BLUE STAR   ,500067,867.5,847.25,867.5,841.0
BMW         ,542669,30.5,29.4,30.75,28.0
BNALTD      ,508136,158.0,150.0,158.0,147.5
BNK CAPITAL ,500069,188.1,188.35,189.25,187.8
BNK OF INDIA,532149,67.2,66.35,67.75,65.65
BNL         ,539546,4.21,4.21,4.21,4.21
BNR UDYOG   ,530809,10.31,10.31,10.31,10.31
BODAL CHEM  ,524370,96.85,96.45,101.6,95.9
BODHTREE    ,539122,27.0,26.6,27.0,26.05
BOM DYEING  ,500020,67.0,66.2,68.1,66.0
BOM.BURMAH  ,501425,1170.0,1158.35,1187.4,1144.6
BOM.CYCLE   ,501430,504.45,492.95,505.0,480.85
BOMBAY RAYON,532678,6.91,7.1,7.3,6.79
BOMOXY-B1   ,509470,19647.1,19647.1,19647.1,19647.1
BOROLTD     ,543212,192.0,196.4,204.0,192.0
BORORENEW   ,502219,234.0,231.55,237.0,230.4
BOSCH LTD   ,500530,13500.0,13517.15,13624.0,13472.4
BPL LTD.    ,500074,34.75,34.2,36.95,34.2
BPLPHARMA   ,541096,398.0,384.8,399.85,382.4
BRAHM INFRA ,535693,17.95,15.45,17.95,15.0
BRAND REAL  ,531203,42.0,44.1,44.1,42.0
BRAWN BIO   ,530207,29.95,30.85,30.85,28.9
BRIGADE     ,532929,252.2,250.65,256.3,249.95
BRIGHT BROS.,526731,87.45,81.85,87.45,80.6
BRIJLAXMI LE,532113,2.42,2.42,2.42,2.42
BRITANIA IND,500825,3469.8,3448.8,3469.8,3438.2
BRNL        ,540700,27.85,27.85,28.5,27.25
BRONZE INFRA,534731,0.35,0.35,0.35,0.35
BROOKS LABS ,533543,83.9,84.7,84.7,82.75
BSE  INFRA  ,532123,0.87,0.93,0.94,0.87
BSL LTD.    ,514045,38.0,36.85,38.0,36.75
BSLGOLDETF  ,533408,4275.0,4270.2,4293.1,4255.0
BSLSENETFG  ,540008,538.0,545.37,565.0,520.0
BSOFT       ,532400,242.0,245.55,249.6,242.0
BURGERKING  ,543248,130.0,129.85,131.95,129.15
BURNPUR     ,532931,2.36,2.51,2.54,2.36
BYKE HOSP   ,531373,18.5,18.4,18.55,18.2
C & C CONSTR,532813,4.2,4.23,4.64,4.2
CADILA HEALT,532321,561.2,571.2,578.5,559.5
CALCOM VISIO,517236,23.0,25.1,25.1,23.0
CALIFORN.SOF,532386,8.21,8.69,8.81,8.21
CAMBRIDGE   ,532801,32.65,32.7,32.7,30.25
CAMEX LTD   ,524440,24.0,24.65,25.25,24.0
CAMLINFINE  ,532834,155.0,154.0,158.8,153.0
CAMS        ,543232,2368.0,2323.8,2368.0,2298.1
CANARA BANK ,532483,137.1,138.85,143.9,136.75
CANFIN HOMES,511196,564.85,579.35,589.6,564.85
CANOPYFIN   ,539304,18.62,19.25,19.25,18.62
CANTABIL    ,533267,371.0,370.85,371.65,369.45
CAPACITE    ,540710,190.0,189.05,194.5,187.25
CAPITAL TRUS,511505,86.4,84.7,88.0,84.05
CAPLIN POINT,524742,501.0,494.0,504.15,491.8
CAPRIHANS   ,509486,91.5,90.95,92.85,90.5
CAPROLA.CHEM,507486,33.15,30.8,33.15,30.7
CAPTAIN POLY,536974,37.6,38.75,40.65,37.6
CARBORUNDUM ,513375,517.7,546.7,570.0,509.5
CAREERP     ,533260,119.55,119.5,123.7,118.75
CARERATING  ,534804,509.0,499.5,509.0,490.8
CARNATION IN,530609,3.9,3.9,3.9,3.9
CASTEXTECH  ,532282,0.52,0.52,0.52,0.52
CASTROL     ,500870,126.6,125.9,126.6,125.0
CATVISION   ,531158,6.68,6.68,6.7,6.1
CCHHL       ,526550,4.9,4.6,5.0,4.42
CCL INTER   ,531900,17.45,17.45,17.45,17.45
CCL PRODUCTS,519600,259.4,267.7,272.5,258.7
CEAT LIMITED,500878,1365.0,1386.8,1417.35,1346.6
CEBBCO      ,533272,16.45,16.6,16.95,16.15
CEEJAY FINAN,530789,79.0,79.0,85.0,77.5
CEENIK EXPO.,531119,5.82,5.82,5.82,5.82
CEETA IND.  ,514171,7.17,7.17,7.17,7.15
CEINSYSTECH ,538734,132.0,140.6,145.05,132.0
CELEBRITYFAS,532695,5.29,5.41,5.41,5.29
CELLA       ,532701,6.15,5.98,6.15,5.7
CENLUB INDUS,522251,67.95,61.4,67.95,60.0
CENTENIAL SU,531380,45.0,44.65,46.05,41.75
CENTRAL BK  ,532885,16.2,16.35,16.4,16.15
CENTRUM CAP ,501150,28.2,30.4,31.95,27.6
CENTUM ELEC ,517544,397.25,393.6,414.9,393.25
CENTURY ENKA,500280,252.95,251.7,258.7,248.0
CENTURY EXT ,500083,5.05,5.1,5.15,5.05
CENTURY TEXT,500040,481.25,481.1,496.15,474.1
CENTURYPLY  ,532548,336.0,349.05,362.0,334.65
CERA SANITAR,532443,3831.75,3856.65,3896.65,3818.0
CEREBRA INTE,532413,49.25,50.55,50.7,48.6
CESC LTD.   ,500084,615.0,608.0,622.3,604.55
CG-VAK SOFTW,531489,94.9,89.15,95.0,79.0
CGCL        ,531595,415.0,449.5,454.85,415.0
CGPOWER     ,500093,71.3,69.65,71.3,68.5
CHALET      ,542399,141.0,142.5,145.0,140.2
CHAMANLAL SE,530307,87.7,90.55,93.0,85.45
CHAMBAL BREW,512301,1.15,1.2,1.2,1.15
CHAMBAL FERT,500085,217.1,217.9,221.5,214.45
CHANDNI TE  ,522292,60.85,59.4,61.55,58.3
CHANDNIMACH ,542627,8.91,9.15,10.79,8.91
CHANDRA PRAB,530309,34.1,34.15,34.15,34.1
CHANDRIMA   ,540829,3.77,3.77,4.14,3.76
CHARTERED CA,511696,58.8,58.8,58.8,58.8
CHARTERLOGIS,531977,3.26,3.2,3.29,3.08
CHCL        ,542678,15.89,15.89,15.89,15.89
CHDCHEM     ,539800,11.9,11.9,11.9,11.9
CHEMBOND CHM,530871,210.0,208.7,214.05,207.65
CHEMCON     ,543233,433.7,426.7,435.15,425.8
CHEMCRUX    ,540395,232.0,241.95,248.85,232.0
CHEMFABALKA ,541269,155.4,153.95,162.7,151.75
CHEMO PHARMA,506365,29.6,30.9,31.0,28.7
CHEMTECH IND,537326,9.34,9.34,9.34,9.34
CHENNAI PET.,500110,112.0,110.55,114.4,109.9
CHEVIOT CO. ,526817,744.5,738.7,749.45,733.0
CHITRA.SPIN.,521244,10.3,10.5,10.5,10.3
CHOICE INT. ,531358,113.25,112.15,114.65,112.15
CHOKSI IMAG ,530427,24.4,22.6,24.4,22.5
CHOKSI LABOR,526546,10.74,10.0,10.74,10.0
CHOLAFIN    ,511243,590.0,572.35,600.9,565.2
CHOLAHLDNG  ,504973,567.5,567.4,573.3,562.05
CHORDIA FOOD,519475,120.0,121.25,125.0,117.5
CHOWGULE ST ,501833,4.03,4.1,4.45,4.03
CIANAGRO    ,519477,36.6,36.65,37.5,36.6
CIFL        ,530879,102.2,101.95,106.95,101.65
CIGNITI TECH,534758,417.85,400.1,417.85,391.5
CIL NOVA    ,533407,13.0,12.6,13.0,12.55
CINDRELLA FI,531283,3.04,3.04,3.04,3.04
CINDRELLA HT,526373,19.5,19.5,19.5,19.5
CINELINE    ,532807,31.75,31.7,32.15,31.6
CINEVISTA   ,532324,11.41,11.41,11.41,11.41
CIPLA LTD.  ,500087,904.0,911.3,920.6,901.2
CITADEL     ,502445,8.26,8.14,8.26,7.44
CITY UNION  ,532210,168.0,166.45,169.2,165.85
CJ GELATIN  ,507515,18.84,18.84,18.84,18.0
CLARI CHEM  ,506390,435.0,434.95,445.0,431.1
CLASSIC     ,538433,0.34,0.35,0.35,0.34
CLEDUCATE   ,540403,84.4,88.45,88.45,84.4
CLIO INFOTEC,530839,1.25,1.21,1.25,1.21
CMI LTD.    ,517330,44.0,42.85,44.7,42.35
CMM HOSPITAL,523489,10.93,10.93,10.93,10.93
CNI RES LTD ,512018,1.51,1.61,1.61,1.51
COAL INDIA  ,533278,127.8,133.15,134.6,127.05
COAST CORP  ,501831,179.0,176.7,181.0,175.0
COCHIN MIN. ,513353,133.0,120.4,133.0,106.0
COCHINSHIP  ,540678,359.0,365.3,371.05,354.65
COCKERILL   ,500147,830.0,850.0,866.4,830.0
COFFEEDAY   ,539436,39.0,39.0,41.05,39.0
COFORGE     ,532541,2845.0,2868.65,2918.3,2822.0
COLGATE PALM,500830,1485.0,1482.2,1492.9,1468.85
COLINZ LABOR,531210,12.35,12.35,12.35,12.35
COLORCHIPS  ,540023,27.6,27.5,27.6,27.5
COM FINCAP  ,535267,8.0,8.1,8.82,8.0
COMFORT COM ,534691,9.1,9.4,9.4,9.0
COMFORT INTE,531216,10.5,10.54,11.0,9.98
COMPETENT AU,531041,136.1,138.0,140.0,136.1
COMPUAGE INF,532456,17.55,17.8,18.05,17.3
COMPUCOM SOF,532339,8.79,8.76,9.0,8.76
COMSYN      ,539986,96.0,100.95,101.0,96.0
CONART ENG. ,522231,27.95,25.5,27.95,25.5
CONCORD     ,538965,31.65,31.65,31.65,31.65
CONFI PETRO ,526829,55.75,62.15,63.8,54.95
CONFINT     ,504340,4.41,4.41,4.41,4.41
CONSTRONIC  ,523844,6.0,6.0,6.0,6.0
CONT.PETRO  ,523232,43.85,46.4,48.4,43.8
CONTAIN.CORP,531344,556.0,587.95,605.0,542.0
CONTI.CONTRL,531460,3.75,3.7,3.75,3.7
CONTIL I LTD,531067,12.56,12.56,12.56,12.56
CONTROL PRNT,522295,294.55,302.45,314.0,281.7
CORAL (I)FIN,531556,25.4,24.65,25.4,24.15
CORAL LAB.  ,524506,394.05,389.1,397.0,382.75
CORAL NEWSPR,530755,3.9,3.9,3.9,3.8
CORDS CABLE ,532941,40.55,40.6,43.4,39.85
CORO ENGG   ,533167,25.2,26.35,26.5,25.2
COROM INTER ,506395,724.0,741.15,745.0,712.2
CORPOR COUR ,526737,4.72,4.72,4.72,4.31
COSCO INDIA ,530545,106.8,107.85,108.0,103.25
COSMO FERR. ,523100,27.0,26.1,27.1,25.65
COSMO FILMS ,508814,657.0,660.45,677.3,650.5
COSPOWER    ,543172,40.8,40.8,40.8,40.8
COSYN       ,538922,20.35,20.45,21.5,20.3
COUNTRY COND,531624,2.19,2.09,2.19,2.09
COX KINGS   ,533144,1.13,1.09,1.15,1.09
CPSE ETF    ,538057,22.64,23.1,23.46,22.54
CRAFTSMAN   ,543276,1347.85,1344.1,1367.05,1331.8
CRANE INFRA ,538770,4.25,4.25,4.25,4.25
CRANES SOFTW,512093,1.22,1.22,1.22,1.22
CRANEX LTD. ,522001,9.58,9.1,9.58,9.1
CRAVATEX    ,509472,268.0,257.0,289.0,241.0
CREATIVE    ,539527,360.0,360.0,360.0,360.0
CREDITACC   ,541770,603.0,594.5,606.55,589.9
CRESSANDA SO,512379,0.32,0.31,0.33,0.31
CREST       ,511413,75.0,79.4,80.0,75.0
CRESTCHEM LT,526269,42.0,41.3,43.0,41.3
CRISIL LTD  ,500092,1847.95,1856.75,1871.1,1825.1
CROMPTON    ,539876,379.0,384.85,386.2,373.5
CROWNTOURS  ,538521,18.75,18.75,18.75,18.5
CSBBANK     ,542867,260.2,257.95,267.5,256.3
CSLFINANCE  ,530067,231.25,244.95,248.95,231.2
CTL         ,538476,5.17,5.27,5.65,5.17
CUBEX TUBING,526027,28.0,28.55,29.0,28.0
CUBICAL FIN.,511710,1.5,1.57,1.72,1.44
CUMMINS (I) ,500480,864.5,837.6,864.5,833.6
CUPID LTD   ,530843,224.05,219.2,224.1,217.9
CYBER MEDIA ,532640,11.3,10.75,11.3,10.75
CYBERMATE   ,532271,1.95,1.86,1.98,1.86
CYBERTECH   ,532173,127.1,127.8,129.85,126.3
CYIENT      ,532175,735.3,736.05,751.95,730.7
D B CORP    ,533151,81.95,81.45,82.7,81.2
D B REALTY  ,533160,20.2,20.2,20.2,20.2
DAAWAT      ,532783,73.5,72.55,74.5,72.15
DABUR (I)   ,500096,541.7,538.45,545.0,536.0
DAI-ICHI KAR,526821,375.0,375.35,397.9,367.0
DAIKAFFIL CH,530825,35.2,33.0,35.2,32.35
DALAL ST INV,501148,234.3,234.3,234.3,234.3
DALBHARAT   ,542216,1538.3,1507.3,1554.5,1482.15
DALMIASUG   ,500097,240.95,253.45,259.9,239.5
DAMOINDUS   ,521220,23.05,23.2,23.3,23.05
DANLAW TECH.,532329,344.95,324.95,344.95,321.3
DANUBE      ,540361,18.8,19.8,19.8,18.05
DARJEELING  ,539770,4.07,3.96,4.24,3.89
DARSHANORNA ,539884,12.09,11.5,12.09,11.4
DATAM GLOB  ,532528,116.5,117.85,120.5,113.7
DB INT.ST.BR,530393,8.25,8.18,8.42,8.18
DBL         ,540047,545.5,546.2,554.0,539.0
DCAL        ,540701,157.5,157.5,162.85,156.0
DCBBANK     ,532772,90.85,90.7,93.4,89.5
DCM FINANCIA,511611,1.81,1.82,1.99,1.81
DCM LTD.    ,502820,25.0,25.2,25.5,24.5
DCM SHR.IND ,523369,260.7,269.75,279.9,249.1
DCMNVL      ,542729,81.15,81.15,84.0,80.6
DCMSHRIRAM  ,523367,701.35,703.0,759.3,693.0
DCW LTD.    ,500117,38.0,38.75,40.4,37.25
DE NORA     ,590031,252.0,242.55,255.95,242.55
DECAN CEMENT,502137,420.15,417.1,426.45,416.0
DECCAN      ,542248,35.45,34.85,36.0,33.35
DECCAN POLYP,531989,2.75,2.81,2.81,2.75
DECCANGOLD  ,512068,23.0,21.85,23.0,21.85
DECIPHER    ,524752,33.15,31.8,33.15,30.65
DEEP        ,541778,71.5,66.1,78.95,65.5
DEEPAK FERT.,500645,262.5,260.2,272.5,258.5
DEEPAK NITR.,506401,1785.0,1865.45,1899.3,1756.0
DEEPAK SPINN,514030,101.0,99.0,101.9,99.0
DEEPENR     ,532760,37.95,36.95,37.95,36.35
DEEPIND     ,543288,43.65,43.65,43.65,43.65
DEL         ,542679,13.0,13.0,13.0,13.0
DELTA CORP  ,532848,151.4,150.2,152.75,149.2
DELTAMAGNT  ,504286,31.7,29.25,31.7,29.25
DELTON CABLE,504240,38.5,37.1,38.5,35.0
DEN NETWORK ,533137,46.0,44.35,46.0,44.2
DENIS CHEM  ,537536,50.35,50.55,53.6,48.3
DEVHARI     ,539197,0.71,0.71,0.71,0.7
DEVINE IMPE ,531585,2.42,2.42,2.42,2.42
DEWAN H.FIN.,511072,16.2,15.4,16.2,15.2
DFM FOODS   ,519588,341.85,338.55,345.0,336.0
DGCONTENT   ,542685,7.86,7.71,7.86,7.48
DHABRIYA    ,538715,49.35,49.65,52.95,47.1
DHAMPUR SUGA,500119,215.0,227.1,237.25,211.55
DHAMPURE SGR,531923,24.0,24.5,25.75,23.05
DHAN AGRI   ,507717,752.25,766.35,785.0,751.4
DHAN JEEVAN ,531043,6.15,6.75,6.75,6.15
DHAN ROTO SP,521216,26.1,25.35,26.1,25.1
DHANADACOL  ,531198,5.68,5.68,5.68,5.68
DHANALAK.BNK,532180,13.9,13.88,14.1,13.65
DHANI       ,532960,176.0,175.9,183.4,174.0
DHANIPP     ,890145,85.8,84.25,88.85,82.55
DHANLXMI FAB,521151,17.5,17.5,17.5,17.5
DHANVARSHA  ,540268,646.0,639.95,647.95,639.25
DHARAMSI CHM,506405,323.0,316.8,326.95,312.35
DHARANI SUG ,507442,6.6,6.87,6.87,6.6
DHINDIA     ,517514,15.2,15.47,15.48,14.65
DHOOT I.FIN.,526971,39.2,36.7,39.2,36.0
DHP INDIA LT,531306,391.4,376.35,394.5,368.0
DHUN TEAIND ,538902,266.3,271.85,278.85,263.0
DHUNINV     ,533336,296.6,289.8,296.6,284.65
DIAMINES&CHM,500120,344.0,338.15,350.0,336.0
DIAMONDYD   ,540724,549.85,545.05,560.0,540.0
DIAMONPOWER ,522163,0.7,0.7,0.7,0.66
DIANA TEA CO,530959,16.0,16.55,16.95,16.0
DIC INDIA   ,500089,389.9,396.85,397.0,383.15
DIGISPICE   ,517214,33.1,31.35,33.1,30.9
DILIGENT    ,531153,8.65,8.65,8.65,8.65
DISA INDIA  ,500068,4588.0,4482.3,4649.95,4420.0
DISH TV     ,532839,9.19,9.27,9.38,9.19
DIVI'S LAB. ,532488,3880.7,4063.2,4133.5,3880.7
DIVYA.GRANIT,526315,49.5,47.65,50.0,47.05
DIXON       ,540699,4198.95,4205.85,4244.0,4151.55
DLCL        ,541299,21.6,23.34,23.5,21.52
DLF LIMITED ,532868,245.0,247.65,254.45,243.5
DLINK IND   ,533146,97.2,100.05,102.0,97.2
DMART       ,540376,2899.0,2858.55,2930.0,2820.0
DNAMEDIA    ,540789,1.02,1.02,1.02,0.94
DOLAT INV.  ,505526,64.0,63.65,65.7,63.5
DOLFIN      ,542013,45.0,45.0,45.0,45.0
DOLLAR      ,541403,240.3,239.45,242.5,236.6
DOLPHIN MEDI,526504,2.54,2.54,2.54,2.54
DONEAR IND. ,512519,28.4,28.7,29.0,28.35
DR.AGAR.EYE ,526783,367.5,369.45,370.0,367.5
DR.REDDY'S  ,500124,5120.0,5164.3,5210.85,5120.0
DRCSYSTEMS  ,543268,261.15,261.15,261.15,261.15
DREDGING COR,523618,350.45,362.85,384.2,350.45
DUCON       ,534674,7.31,7.3,7.5,7.0
DUKE OFFSHOR,531471,9.4,9.01,9.7,8.76
DUNCANENG   ,504908,115.15,110.7,124.95,110.0
DUROPLY     ,516003,44.6,44.45,46.45,44.1
DUTRON POLY.,517437,137.2,146.85,151.6,137.2
DVL         ,523736,101.3,98.4,102.0,98.0
DWAR SUGAR  ,532610,39.4,41.95,43.5,38.95
DYNACONS SYS,532365,81.45,79.95,85.0,78.7
DYNAMAT.TECH,505242,1036.65,1028.2,1085.45,1014.95
DYNAMIC     ,540795,27.35,27.55,29.05,27.1
DYNAMIC IND.,524818,55.5,63.7,65.4,55.0
DYNAMIC PORT,530779,5.97,6.58,6.58,5.97
